Postcode,Suburb,City,State,State_code,Lat,Lon
1001,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1002,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1003,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1004,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1005,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1006,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1007,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1008,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1009,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1010,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1011,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1020,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1021,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1022,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1023,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1025,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1026,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1027,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1028,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1029,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1030,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1031,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1033,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1034,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1035,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1036,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1037,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1038,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1039,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1040,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1041,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1042,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1043,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1044,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1045,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1046,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1100,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1101,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1105,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1106,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1107,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1108,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1109,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1110,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1112,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1113,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1114,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1115,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1118,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1119,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1120,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1121,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1122,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1123,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1124,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1125,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1126,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1127,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1128,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1129,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1130,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1131,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1133,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1134,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1135,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1136,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1137,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1138,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1139,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1140,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1141,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1142,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1143,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1144,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1145,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1146,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1147,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1148,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1149,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1150,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1151,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1152,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1153,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1154,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1155,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1156,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1157,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1158,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1159,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1160,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1161,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1162,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1163,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1164,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1165,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1166,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1167,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1168,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1169,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1170,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1171,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1172,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1173,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1174,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1175,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1176,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1177,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1178,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1179,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1180,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1181,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1182,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1183,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1184,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1185,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1186,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1187,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1188,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1189,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1190,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1191,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1193,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1194,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1195,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1196,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1197,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1198,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1199,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1200,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1201,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1202,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1203,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1204,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1205,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1206,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1207,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1291,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1292,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1293,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1294,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1295,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1296,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1297,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1298,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1299,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
2001,Sydney,Sydney,New South Wales,NSW,-33.794883,151.268071
1032,Sydney,Sydney,New South Wales,NSW,-33.662834,150.874182
1116,Sydney,Sydney,New South Wales,NSW,-33.666729,150.866145
1117,Sydney,Sydney,New South Wales,NSW,-33.664575,150.87022
1132,Sydney,Sydney,New South Wales,NSW,-33.66279,150.874265
1192,Sydney,Sydney,New South Wales,NSW,-34.790684,147.685283
2000,Sydney,Sydney,New South Wales,NSW,-33.867139,151.207114
1208,Haymarket,Sydney,New South Wales,NSW,-29.816475,151.659454
1209,Australia Square,Sydney,New South Wales,NSW,-33.891788,151.176251
1210,Australia Square,Sydney,New South Wales,NSW,-33.891788,151.176251
1211,Australia Square,Sydney,New South Wales,NSW,-33.891788,151.176251
1212,Australia Square,Sydney,New South Wales,NSW,-33.891788,151.176251
1213,Australia Square,Sydney,New South Wales,NSW,-33.891788,151.176251
1214,Australia Square,Sydney,New South Wales,NSW,-33.891788,151.176251
1215,Australia Square,Sydney,New South Wales,NSW,-33.891788,151.176251
1216,Grosvenor Place,Sydney,New South Wales,NSW,-33.741311,151.034025
1217,Grosvenor Place,Sydney,New South Wales,NSW,-33.741311,151.034025
1218,Grosvenor Place,Sydney,New South Wales,NSW,-33.741311,151.034025
1219,Grosvenor Place,Sydney,New South Wales,NSW,-33.741311,151.034025
1221,Royal Exchange,Sydney,New South Wales,NSW,-33.86533,151.207905
1222,Royal Exchange,Sydney,New South Wales,NSW,-33.86533,151.207905
1223,Royal Exchange,Sydney,New South Wales,NSW,-33.86533,151.207905
1224,Royal Exchange,Sydney,New South Wales,NSW,-33.86533,151.207905
1225,Royal Exchange,Sydney,New South Wales,NSW,-33.86533,151.207905
1226,Queen Victoria Building,Sydney,New South Wales,NSW,-33.871749,151.206708
1227,Queen Victoria Building,Sydney,New South Wales,NSW,-33.871749,151.206708
1228,Queen Victoria Building,Sydney,New South Wales,NSW,-33.871749,151.206708
1229,Queen Victoria Building,Sydney,New South Wales,NSW,-33.871749,151.206708
1230,Queen Victoria Building,Sydney,New South Wales,NSW,-33.871749,151.206708
1231,Sydney South,Sydney,New South Wales,NSW,-33.815551,151.042528
1232,Sydney South,Sydney,New South Wales,NSW,-33.815551,151.042528
1233,Sydney South,Sydney,New South Wales,NSW,-33.815551,151.042528
1234,Sydney South,Sydney,New South Wales,NSW,-33.815551,151.042528
1235,Sydney South,Sydney,New South Wales,NSW,-33.815551,151.042528
1236,Haymarket,Sydney,New South Wales,NSW,-29.816475,151.659454
1237,Haymarket,Sydney,New South Wales,NSW,-29.816475,151.659454
1238,Haymarket,Sydney,New South Wales,NSW,-29.816475,151.659454
1239,Haymarket,Sydney,New South Wales,NSW,-29.816475,151.659454
1240,Haymarket,Sydney,New South Wales,NSW,-29.816475,151.659454
1300,Darlinghurst,Sydney,New South Wales,NSW,-33.877331,151.220876
1335,Potts Point,Sydney,New South Wales,NSW,-33.82269,151.117575
1340,Kings Cross,Sydney,New South Wales,NSW,-35.537721,148.021014
1355,Bondi Junction,Sydney,New South Wales,NSW,-33.893739,151.262502
1360,Double Bay,Sydney,New South Wales,NSW,-33.87584,151.241938
1401,Broadway,Sydney,New South Wales,NSW,-33.884217,151.199825
1420,Strawberry Hills,Sydney,New South Wales,NSW,-33.726098,150.931838
1422,Strawberry Hills,Sydney,New South Wales,NSW,-33.726098,150.931838
1423,Strawberry Hills,Sydney,New South Wales,NSW,-33.726098,150.931838
1424,Strawberry Hills,Sydney,New South Wales,NSW,-33.726098,150.931838
1425,Strawberry Hills,Sydney,New South Wales,NSW,-33.726098,150.931838
1426,Strawberry Hills,Sydney,New South Wales,NSW,-33.726098,150.931838
1427,Strawberry Hills,Sydney,New South Wales,NSW,-33.726098,150.931838
1428,Strawberry Hills,Sydney,New South Wales,NSW,-33.726098,150.931838
1429,Strawberry Hills,Sydney,New South Wales,NSW,-33.726098,150.931838
1430,Eveleigh,Sydney,New South Wales,NSW,-33.890232,151.199489
1435,Alexandria,Sydney,New South Wales,NSW,-33.711785,151.108248
1440,Waterloo,Sydney,New South Wales,NSW,-33.902836,151.057914
1441,Waterloo,Sydney,New South Wales,NSW,-33.902836,151.057914
1445,Rosebery,Sydney,New South Wales,NSW,-34.083089,151.007691
1450,Camperdown,Sydney,New South Wales,NSW,-30.305815,153.13679
1455,Botany,Sydney,New South Wales,NSW,-33.947087,151.197644
1460,Mascot,Sydney,New South Wales,NSW,-33.926669,151.210791
1465,Kensington,Sydney,New South Wales,NSW,-33.888549,151.140735
1466,Unsw Sydney,Sydney,New South Wales,NSW,-33.906561,151.234417
1470,Drummoyne,Sydney,New South Wales,NSW,-33.842999,151.151958
1475,Marrickville,Sydney,New South Wales,NSW,-33.90911,151.15334
1476,Marrickville,Sydney,New South Wales,NSW,-33.90911,151.15334
1480,Kingsgrove,Sydney,New South Wales,NSW,-33.935923,151.100027
1490,Miranda,Sydney,New South Wales,NSW,-34.035878,151.107201
1493,Hurstville,Sydney,New South Wales,NSW,-33.975869,151.088939
1495,Caringbah,Sydney,New South Wales,NSW,-34.046927,151.123943
1499,Sutherland,Sydney,New South Wales,NSW,-34.015705,151.0622
1515,West Chatswood,Sydney,New South Wales,NSW,-33.824607,151.207261
1565,Milsons Point,Sydney,New South Wales,NSW,-33.865367,151.193071
1570,Artarmon,Sydney,New South Wales,NSW,-33.808087,151.192733
1582,Crows Nest,Sydney,New South Wales,NSW,-33.83459,151.20085
1585,Crows Nest,Sydney,New South Wales,NSW,-33.83459,151.20085
1590,St Leonards,Sydney,New South Wales,NSW,-33.292001,151.468652
1595,Lane Cove,Sydney,New South Wales,NSW,-33.791875,151.187955
1597,Lane Cove,Sydney,New South Wales,NSW,-33.791875,151.187955
1630,Hornsby,Sydney,New South Wales,NSW,-33.707684,151.099812
1639,Frenchs Forest,Sydney,New South Wales,NSW,-33.793137,151.246751
1640,Frenchs Forest,Sydney,New South Wales,NSW,-33.793137,151.246751
1655,Manly,Sydney,New South Wales,NSW,-33.329799,151.505125
1658,Mona Vale,Sydney,New South Wales,NSW,-33.698773,151.216799
1660,Mona Vale,Sydney,New South Wales,NSW,-33.698773,151.216799
1675,Gladesville,Sydney,New South Wales,NSW,-33.833033,151.139681
1680,Ryde,Sydney,New South Wales,NSW,-33.761498,151.137807
1685,West Ryde,Sydney,New South Wales,NSW,-33.80406,151.09064
1700,Ermington,Sydney,New South Wales,NSW,-33.950299,151.206982
1710,Epping,Sydney,New South Wales,NSW,-33.78417,151.116696
1712,Epping,Sydney,New South Wales,NSW,-33.78417,151.116696
1715,Pennant Hills,Sydney,New South Wales,NSW,-33.758433,151.049106
1730,Seven Hills,Sydney,New South Wales,NSW,-33.760263,150.966912
1740,Parramatta,Sydney,New South Wales,NSW,-33.886166,151.139472
1741,Parramatta,Sydney,New South Wales,NSW,-33.886166,151.139472
1750,North Parramatta,Sydney,New South Wales,NSW,-33.857053,151.023102
1755,Baulkham Hills,Sydney,New South Wales,NSW,-33.767239,150.968177
1765,Castle Hill,Sydney,New South Wales,NSW,-33.735906,151.030535
1771,Pennant Hills,Sydney,New South Wales,NSW,-33.758433,151.049106
1790,St Marys,Sydney,New South Wales,NSW,-33.859047,151.19554
1800,Ashfield,Sydney,New South Wales,NSW,-34.096505,150.778939
1805,Burwood,Sydney,New South Wales,NSW,-33.891556,151.10082
1811,Silverwater,Sydney,New South Wales,NSW,-33.82328,151.051375
1816,Strathfield,Sydney,New South Wales,NSW,-33.877139,151.093326
1819,Strathfield,Sydney,New South Wales,NSW,-33.877139,151.093326
1830,Granville,Sydney,New South Wales,NSW,-33.859289,150.948582
1831,Granville,Sydney,New South Wales,NSW,-33.859289,150.948582
1835,Auburn,Sydney,New South Wales,NSW,-33.883928,151.023796
1848,Guildford,Sydney,New South Wales,NSW,-33.850193,150.966745
1860,Fairfield,Sydney,New South Wales,NSW,-33.850457,150.961124
1871,Liverpool,Sydney,New South Wales,NSW,-33.888327,151.103632
1875,Moorebank,Sydney,New South Wales,NSW,-33.954639,150.92236
1885,Bankstown,Sydney,New South Wales,NSW,-33.907417,151.024581
1888,Bankstown,Sydney,New South Wales,NSW,-33.907417,151.024581
1890,Ingleburn,Sydney,New South Wales,NSW,-33.960035,150.802088
1891,Milperra,Sydney,New South Wales,NSW,-33.932221,151.000183
2000,Dawes Point,Sydney,New South Wales,NSW,-33.855601,151.20822
2000,Haymarket,Sydney,New South Wales,NSW,-33.880777,151.202796
2000,Millers Point,Sydney,New South Wales,NSW,-33.858315,151.203519
2000,Parliament House,Sydney,New South Wales,NSW,-33.867229,151.213051
2000,Sydney South,Sydney,New South Wales,NSW,-33.877718,151.205723
2000,The Rocks,Sydney,New South Wales,NSW,-33.859251,151.208782
2002,World Square,Sydney,New South Wales,NSW,-35.974434,146.40506
2006,The University Of Sydney,Sydney,New South Wales,NSW,-33.887926,151.186923
2007,Broadway,Sydney,New South Wales,NSW,-33.884366,151.196502
2007,Ultimo,Sydney,New South Wales,NSW,-33.878416,151.197272
2008,Chippendale,Sydney,New South Wales,NSW,-33.886844,151.201715
2008,Darlington,Sydney,New South Wales,NSW,-33.891348,151.191243
2009,Pyrmont,Sydney,New South Wales,NSW,-33.869709,151.19393
2010,Darlinghurst,Sydney,New South Wales,NSW,-33.879825,151.21956
2010,Surry Hills,Sydney,New South Wales,NSW,-33.888821,151.213328
2011,Elizabeth Bay,Sydney,New South Wales,NSW,-33.872829,151.226593
2011,Hmas Kuttabul,Sydney,New South Wales,NSW,-33.867206,151.225205
2011,Potts Point,Sydney,New South Wales,NSW,-33.869026,151.225603
2011,Rushcutters Bay,Sydney,New South Wales,NSW,-33.87624,151.228614
2011,Woolloomooloo,Sydney,New South Wales,NSW,-33.869283,151.220412
2012,Strawberry Hills,Sydney,New South Wales,NSW,-33.726098,150.931838
2013,Strawberry Hills,Sydney,New South Wales,NSW,-33.726098,150.931838
2015,Alexandria,Sydney,New South Wales,NSW,-33.897571,151.195567
2015,Beaconsfield,Sydney,New South Wales,NSW,-33.911613,151.20189
2015,Eveleigh,Sydney,New South Wales,NSW,-33.897075,151.19113
2016,Redfern,Sydney,New South Wales,NSW,-33.892778,151.203901
2017,Waterloo,Sydney,New South Wales,NSW,-33.9004,151.206144
2017,Zetland,Sydney,New South Wales,NSW,-33.909938,151.206234
2018,Eastlakes,Sydney,New South Wales,NSW,-33.925133,151.213199
2018,Rosebery,Sydney,New South Wales,NSW,-33.920412,151.203107
2019,Banksmeadow,Sydney,New South Wales,NSW,-33.95742,151.206715
2019,Botany,Sydney,New South Wales,NSW,-33.94477,151.196528
2020,Mascot,Sydney,New South Wales,NSW,-33.931189,151.19431
2020,Sydney Domestic Airport,Sydney,New South Wales,NSW,-33.931479,151.184989
2020,Sydney International Airport,Sydney,New South Wales,NSW,-33.932035,151.1687
2021,Moore Park,Sydney,New South Wales,NSW,-33.893632,151.219357
2021,Paddington,Sydney,New South Wales,NSW,-33.885032,151.226475
2022,Bondi Junction,Sydney,New South Wales,NSW,-33.892324,151.24733
2022,Bondi Junction Plaza,Sydney,New South Wales,NSW,-33.891431,151.250862
2022,Queens Park,Sydney,New South Wales,NSW,-33.903188,151.247205
2023,Bellevue Hill,Sydney,New South Wales,NSW,-33.887189,151.258935
2024,Bronte,Sydney,New South Wales,NSW,-33.902328,151.263838
2024,Waverley,Sydney,New South Wales,NSW,-33.897955,151.252059
2025,Woollahra,Sydney,New South Wales,NSW,-33.885795,151.24413
2026,Bondi,Sydney,New South Wales,NSW,-33.893739,151.262502
2026,Bondi Beach,Sydney,New South Wales,NSW,-33.890542,151.274856
2026,North Bondi,Sydney,New South Wales,NSW,-33.8857,151.279788
2026,Tamarama,Sydney,New South Wales,NSW,-33.897439,151.271839
2027,Darling Point,Sydney,New South Wales,NSW,-33.873808,151.236683
2027,Edgecliff,Sydney,New South Wales,NSW,-33.878586,151.235106
2027,Hmas Rushcutters,Sydney,New South Wales,NSW,-33.872495,151.235668
2027,Point Piper,Sydney,New South Wales,NSW,-33.870083,151.252329
2028,Double Bay,Sydney,New South Wales,NSW,-33.87906,151.243095
2029,Rose Bay,Sydney,New South Wales,NSW,-33.866555,151.280456
2030,Dover Heights,Sydney,New South Wales,NSW,-33.874405,151.280416
2030,Hmas Watson,Sydney,New South Wales,NSW,-33.837706,151.281602
2030,Rose Bay North,Sydney,New South Wales,NSW,-33.866555,151.280456
2030,Vaucluse,Sydney,New South Wales,NSW,-33.859047,151.278434
2030,Watsons Bay,Sydney,New South Wales,NSW,-33.844806,151.282368
2031,Clovelly,Sydney,New South Wales,NSW,-33.912639,151.262021
2031,Clovelly West,Sydney,New South Wales,NSW,-33.911604,151.254892
2031,Randwick,Sydney,New South Wales,NSW,-33.913164,151.241993
2031,St Pauls,Sydney,New South Wales,NSW,-33.920227,151.242689
2032,Daceyville,Sydney,New South Wales,NSW,-33.928043,151.22513
2032,Kingsford,Sydney,New South Wales,NSW,-33.924922,151.227811
2033,Kensington,Sydney,New South Wales,NSW,-33.912997,151.219017
2034,Coogee,Sydney,New South Wales,NSW,-33.920491,151.254401
2034,South Coogee,Sydney,New South Wales,NSW,-33.931293,151.256089
2035,Maroubra,Sydney,New South Wales,NSW,-33.946123,151.242818
2035,Maroubra South,Sydney,New South Wales,NSW,-33.948856,151.246592
2035,Pagewood,Sydney,New South Wales,NSW,-33.940108,151.228411
2036,Chifley,Sydney,New South Wales,NSW,-33.976546,151.240248
2036,Eastgardens,Sydney,New South Wales,NSW,-33.946043,151.223301
2036,Hillsdale,Sydney,New South Wales,NSW,-33.952685,151.231341
2036,La Perouse,Sydney,New South Wales,NSW,-33.989634,151.231507
2036,Little Bay,Sydney,New South Wales,NSW,-33.981177,151.243206
2036,Malabar,Sydney,New South Wales,NSW,-33.965376,151.245969
2036,Matraville,Sydney,New South Wales,NSW,-33.957549,151.230846
2036,Phillip Bay,Sydney,New South Wales,NSW,-33.980556,151.236692
2036,Port Botany,Sydney,New South Wales,NSW,-33.966245,151.225013
2037,Forest Lodge,Sydney,New South Wales,NSW,-33.881215,151.181127
2037,Glebe,Sydney,New South Wales,NSW,-33.880815,151.187791
2038,Annandale,Sydney,New South Wales,NSW,-33.881435,151.170681
2039,Rozelle,Sydney,New South Wales,NSW,-33.863063,151.170573
2040,Leichhardt,Sydney,New South Wales,NSW,-33.883793,151.157057
2040,Lilyfield,Sydney,New South Wales,NSW,-33.872991,151.165788
2041,Balmain,Sydney,New South Wales,NSW,-33.856498,151.178009
2041,Balmain East,Sydney,New South Wales,NSW,-33.857833,151.190598
2041,Birchgrove,Sydney,New South Wales,NSW,-33.853386,151.180609
2042,Enmore,Sydney,New South Wales,NSW,-33.899362,151.171098
2042,Newtown,Sydney,New South Wales,NSW,-33.896449,151.180013
2043,Erskineville,Sydney,New South Wales,NSW,-33.902234,151.186192
2044,St Peters,Sydney,New South Wales,NSW,-33.911062,151.180126
2044,Sydenham,Sydney,New South Wales,NSW,-33.915222,151.166104
2044,Tempe,Sydney,New South Wales,NSW,-33.924777,151.160747
2045,Haberfield,Sydney,New South Wales,NSW,-33.880496,151.138839
2046,Abbotsford,Sydney,New South Wales,NSW,-33.852469,151.129453
2046,Canada Bay,Sydney,New South Wales,NSW,-33.863194,151.116398
2046,Chiswick,Sydney,New South Wales,NSW,-33.851437,151.135954
2046,Five Dock,Sydney,New South Wales,NSW,-33.866368,151.130136
2046,Rodd Point,Sydney,New South Wales,NSW,-33.868208,151.141652
2046,Russell Lea,Sydney,New South Wales,NSW,-33.86072,151.140711
2046,Wareemba,Sydney,New South Wales,NSW,-33.856828,151.130728
2047,Drummoyne,Sydney,New South Wales,NSW,-33.851056,151.154542
2048,Stanmore,Sydney,New South Wales,NSW,-33.897351,151.16535
2049,Lewisham,Sydney,New South Wales,NSW,-33.894902,151.144413
2049,Petersham,Sydney,New South Wales,NSW,-33.896242,151.154136
2049,Petersham North,Sydney,New South Wales,NSW,-33.889283,151.158575
2050,Camperdown,Sydney,New South Wales,NSW,-33.88866,151.177188
2050,Missenden Road,Sydney,New South Wales,NSW,-33.888668,151.181531
2052,Unsw Sydney,Sydney,New South Wales,NSW,-33.906561,151.234417
2055,North Sydney,Sydney,New South Wales,NSW,-33.802837,151.104935
2057,Chatswood,Sydney,New South Wales,NSW,-33.791988,151.1899
2059,North Sydney,Sydney,New South Wales,NSW,-33.802837,151.104935
2060,Hmas Waterhen,Sydney,New South Wales,NSW,-33.840633,151.19497
2060,Lavender Bay,Sydney,New South Wales,NSW,-33.84307,151.208015
2060,Mcmahons Point,Sydney,New South Wales,NSW,-33.84464,151.20425
2060,North Sydney,Sydney,New South Wales,NSW,-33.838265,151.206481
2060,North Sydney Shoppingworld,Sydney,New South Wales,NSW,-33.837788,151.208276
2060,Waverton,Sydney,New South Wales,NSW,-33.839969,151.195808
2061,Kirribilli,Sydney,New South Wales,NSW,-33.846275,151.212705
2061,Milsons Point,Sydney,New South Wales,NSW,-33.847526,151.211568
2062,Cammeray,Sydney,New South Wales,NSW,-33.821953,151.21043
2063,Northbridge,Sydney,New South Wales,NSW,-33.815028,151.222266
2064,Artarmon,Sydney,New South Wales,NSW,-33.807664,151.189662
2065,Crows Nest,Sydney,New South Wales,NSW,-33.82609,151.199192
2065,Greenwich,Sydney,New South Wales,NSW,-33.831958,151.186129
2065,Naremburn,Sydney,New South Wales,NSW,-33.817299,151.20116
2065,Royal North Shore Hospital,Sydney,New South Wales,NSW,-33.821588,151.191396
2065,St Leonards,Sydney,New South Wales,NSW,-33.823248,151.195504
2065,Wollstonecraft,Sydney,New South Wales,NSW,-33.828158,151.196621
2066,Lane Cove,Sydney,New South Wales,NSW,-33.814599,151.168722
2066,Lane Cove North,Sydney,New South Wales,NSW,-33.807556,151.170912
2066,Lane Cove West,Sydney,New South Wales,NSW,-33.806246,151.153281
2066,Linley Point,Sydney,New South Wales,NSW,-33.826777,151.148251
2066,Longueville,Sydney,New South Wales,NSW,-33.833096,151.165342
